小区标识,所属eNodeB标识,天线方向角,经度,纬度,距离(米),B经度,B纬度
126.465773.46,465773,300,103.9951,30.47138,500,,
126.465773.51,465773,300,103.990887,30.472316,500,,
126.465773.52,465773,300,103.990887,30.472316,500,,
126.465773.53,465773,300,103.990887,30.472316,500,,
126.465773.54,465773,300,103.990887,30.472316,500,,
126.465774.31,465774,300,104.052422,30.641622,500,,
126.465775.31,465775,300,104.069355,30.689076,500,,
126.465775.32,465775,300,104.069355,30.689076,500,,
126.465775.33,465775,300,104.069355,30.689076,500,,
126.465776.31,465776,300,104.069355,30.689076,500,,
126.465776.32,465776,300,104.069355,30.689076,500,,
126.465776.33,465776,300,104.069355,30.689076,500,,
126.465777.31,465777,300,104.069355,30.689076,500,,
126.465777.32,465777,300,104.069355,30.689076,500,,
126.465777.33,465777,300,104.069355,30.689076,500,,
126.465778.31,465778,0,104.056658,30.584243,500,,
126.465778.32,465778,0,104.056658,30.584243,500,,
126.465778.33,465778,0,104.056658,30.584243,500,,
126.465778.34,465778,0,104.056658,30.584243,500,,
126.465779.31,465779,0,104.056658,30.584243,500,,
126.465779.32,465779,0,104.056658,30.584243,500,,
126.465779.33,465779,0,104.056658,30.584243,500,,
126.465779.34,465779,0,104.056658,30.584243,500,,
126.465779.35,465779,0,104.056658,30.584243,500,,
126.465780.31,465780,0,104.056658,30.584243,500,,
126.465780.32,465780,0,104.056658,30.584243,500,,
126.465780.33,465780,0,104.056658,30.584243,500,,
126.465780.34,465780,0,104.056658,30.584243,500,,
126.465780.35,465780,0,104.056658,30.584243,500,,
126.465781.31,465781,300,104.076207,30.813386,500,,
126.465781.32,465781,300,104.076207,30.813386,500,,
126.465781.33,465781,300,104.076207,30.813386,500,,
126.465781.34,465781,300,104.076207,30.813386,500,,
126.465781.35,465781,300,104.076207,30.813386,500,,
126.465783.31,465783,300,104.073136,30.671769,500,,
126.465784.31,465784,300,104.05143,30.64879,500,,
126.465784.32,465784,300,104.05143,30.64879,500,,
126.465784.33,465784,300,104.05143,30.64879,500,,
126.465785.31,465785,300,104.05317,30.66256,500,,
126.465785.32,465785,300,104.05317,30.66256,500,,
126.465785.33,465785,300,104.05317,30.66256,500,,
126.465786.31,465786,300,104.068406,30.679392,500,,
126.465786.32,465786,300,104.068406,30.679392,500,,
126.465786.33,465786,300,104.068406,30.679392,500,,
126.465787.31,465787,300,104.071715,30.672402,500,,
126.465787.32,465787,300,104.071715,30.672402,500,,
126.465787.33,465787,300,104.071715,30.672402,500,,
126.465788.31,465788,300,104.0768,30.6703,500,,
126.465788.32,465788,300,104.0768,30.6703,500,,
126.465788.33,465788,300,104.0768,30.6703,500,,
126.465789.31,465789,300,104.05841,30.54224,500,,
126.465789.32,465789,300,104.05841,30.54224,500,,
126.465789.33,465789,300,104.05841,30.54224,500,,
126.465790.31,465790,300,104.05841,30.54224,500,,
126.465790.32,465790,300,104.05841,30.54224,500,,
126.465790.33,465790,300,104.05841,30.54224,500,,
126.465790.34,465790,300,104.05841,30.54224,500,,
126.465791.31,465791,300,104.05841,30.54224,500,,
126.465791.32,465791,300,104.05841,30.54224,500,,
126.465791.33,465791,300,104.05841,30.54224,500,,
126.465791.34,465791,300,104.05841,30.54224,500,,
126.465791.35,465791,300,104.05841,30.54224,500,,
126.465791.36,465791,300,104.05841,30.54224,500,,
126.465792.31,465792,300,104.05841,30.54224,500,,
126.465792.32,465792,300,104.05841,30.54224,500,,
126.465792.33,465792,300,104.05841,30.54224,500,,
126.465792.34,465792,300,104.05841,30.54224,500,,
126.465792.35,465792,300,104.05841,30.54224,500,,
126.465792.36,465792,300,104.05841,30.54224,500,,
126.465793.31,465793,300,104.05841,30.54224,500,,
126.465793.32,465793,300,104.05841,30.54224,500,,
126.465793.33,465793,300,104.05841,30.54224,500,,
126.465793.34,465793,300,104.05841,30.54224,500,,
126.465793.35,465793,300,104.05841,30.54224,500,,
126.465793.36,465793,300,104.05841,30.54224,500,,
126.465794.31,465794,300,104.059796,30.556401,500,,
126.465794.32,465794,300,104.059796,30.556401,500,,
126.465794.33,465794,300,104.059796,30.556401,500,,
126.465794.34,465794,300,104.059796,30.556401,500,,
126.465795.31,465795,300,104.06619,30.49892,500,,
126.465795.32,465795,300,104.06619,30.49892,500,,
126.465795.33,465795,300,104.06619,30.49892,500,,
126.465795.34,465795,300,104.06619,30.49892,500,,
126.465798.31,465798,300,104.038,30.655022,500,,
126.465798.32,465798,300,104.038,30.655022,500,,
126.465798.33,465798,300,104.038,30.655022,500,,
126.465799.31,465799,300,104.061809,30.665388,500,,
126.465799.32,465799,300,104.061809,30.665388,500,,
126.465799.33,465799,300,104.061809,30.665388,500,,
126.465799.34,465799,300,104.061809,30.665388,500,,
126.465801.31,465801,300,104.025882,30.698745,500,,
126.465801.32,465801,300,104.025882,30.698745,500,,
126.465801.33,465801,300,104.025882,30.698745,500,,
126.465802.31,465802,300,103.97512,30.68702,500,,
126.465803.31,465803,300,104.05892,30.549519,500,,
126.465803.32,465803,300,104.05892,30.549519,500,,
126.465803.33,465803,300,104.05892,30.549519,500,,
126.465803.34,465803,300,104.05892,30.549519,500,,
126.465804.31,465804,300,104.05892,30.549519,500,,
126.465804.32,465804,300,104.05892,30.549519,500,,
126.465804.33,465804,300,104.05892,30.549519,500,,
126.465804.34,465804,300,104.05892,30.549519,500,,
126.465805.31,465805,300,104.064255,30.616224,500,,
126.465805.32,465805,300,104.064255,30.616224,500,,
126.465805.33,465805,300,104.064255,30.616224,500,,
126.465847.31,465847,300,104.06597,30.550984,500,,
126.465847.32,465847,300,104.06597,30.550984,500,,
126.465847.33,465847,300,104.06597,30.550984,500,,
126.465847.34,465847,300,104.06597,30.550984,500,,
126.465847.35,465847,300,104.06597,30.550984,500,,
126.465847.36,465847,300,104.06597,30.550984,500,,
126.465848.1,465848,300,104.032541,30.641216,500,,
126.465848.2,465848,300,104.032541,30.641216,500,,
126.465848.3,465848,300,104.032541,30.641216,500,,
126.465848.33,465848,300,104.032541,30.641216,500,,
126.465848.4,465848,300,104.032541,30.641216,500,,
126.465849.31,465849,300,104.032541,30.641216,500,,
126.465849.32,465849,300,104.032541,30.641216,500,,
126.465850.31,465850,300,104.032541,30.641216,500,,
126.465850.32,465850,300,104.032541,30.641216,500,,
126.465851.31,465851,300,104.032541,30.641216,500,,
126.465851.32,465851,300,104.032541,30.641216,500,,
126.465852.31,465852,300,104.032541,30.641216,500,,
126.465852.32,465852,300,104.032541,30.641216,500,,
126.465852.33,465852,300,104.032541,30.641216,500,,
126.465853.31,465853,300,104.032541,30.641216,500,,
126.465853.32,465853,300,104.032541,30.641216,500,,
126.465854.31,465854,300,104.06556,30.62311,500,,
126.465854.32,465854,300,104.06556,30.62311,500,,
126.465855.31,465855,300,104.05742,30.66921,500,,
126.465855.32,465855,300,104.05742,30.66921,500,,
126.465855.33,465855,300,104.05742,30.66921,500,,
126.465860.31,465860,300,104.07265,30.64566,500,,
126.465860.32,465860,300,104.07265,30.64566,500,,
126.465860.33,465860,300,104.07265,30.64566,500,,
126.465860.34,465860,300,104.07265,30.64566,500,,
126.465860.35,465860,300,104.07265,30.64566,500,,
126.465878.31,465878,300,103.99329,30.6506,500,,
126.465878.32,465878,300,103.99329,30.6506,500,,
126.465878.33,465878,300,103.99329,30.6506,500,,
126.465879.31,465879,300,103.99329,30.6506,500,,
126.465879.32,465879,300,103.99329,30.6506,500,,
126.465879.33,465879,300,103.99329,30.6506,500,,
126.465879.34,465879,300,103.99329,30.6506,500,,
126.465879.35,465879,300,103.99329,30.6506,500,,
126.465879.36,465879,300,103.99329,30.6506,500,,
126.465880.31,465880,300,103.99329,30.6506,500,,
126.465880.32,465880,300,103.99329,30.6506,500,,
126.465880.33,465880,300,103.99329,30.6506,500,,
126.465880.34,465880,300,103.99329,30.6506,500,,
126.465880.35,465880,300,103.99329,30.6506,500,,
126.465880.36,465880,300,103.99329,30.6506,500,,
126.465881.31,465881,300,103.99329,30.6506,500,,
126.465881.32,465881,300,103.99329,30.6506,500,,
126.465881.33,465881,300,103.99329,30.6506,500,,
126.465881.34,465881,300,103.99329,30.6506,500,,
126.465881.35,465881,300,103.99329,30.6506,500,,
